
====================================================================
Flow ID: 38 | Shape: (30, 2)
Features: [Size/1600, IAT/0.1]
--------------------------------------------------------------------
0.056875, 0.000000
0.061250, 0.417042
0.055625, 0.416166
0.046875, 0.416415
0.060625, 0.416700
0.058125, 0.417813
0.054375, 0.417750
0.056250, 0.419313
0.043125, 0.362034
0.045625, 0.419463
0.056875, 0.411226
0.059375, 0.416432
0.058125, 0.415692
0.058750, 0.418693
0.059375, 1.000000
0.057500, 0.418547
0.060000, 0.417347
0.055000, 0.436662
0.055000, 0.414763
0.050625, 0.419130
0.057500, 0.415476
0.045625, 0.418826
0.046875, 0.416176
0.051250, 0.415732
0.055625, 0.418416
0.057500, 0.417365
0.053750, 0.417806
0.058125, 0.419039
0.062500, 0.417845
0.059375, 0.678797
